,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_pCun_1,7Networks_RH_Default_Par_1,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCv_2,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2
7Networks_RH_Cont_Par_1,2.0,0.0,0.0,2.0,2.0,2.0,2.0,7.0,4.0,18.0,2.0,4.0,0.0,0.0,50.0,3.0,0.0,45.0,0.0,133.0,41.0,1.0,4.0,12.0,13.0,2.0,6.0,13.0,31.0,10.0,1.0,2.0,9.0,6.0,9.0,34.0,19.0,6.0,5.0,3.0,10.0,3.0,11.0,6.0,8.0,59.0,4.0,3.0,4.0,102.0,9.0,8.0,56.0,21.0,1.0,5.0,142.0,54.0,837.0,762.0,1508.0,315.0,88.0,82.0,399.0,310.0,114.0,310.0,7227.0,1137.0,1083.0,1752.0,142.0,1022.0,4927.0,2156.0,13.0,136.0,4.0,46.0,0.0,2377.0,96.0,580.0,42.0,221.0,33.0,15.0,110.0,4767.0,509.0,46.0,760.0,81.0,1024.0,0.0,136.0,48.0,8.0,17.0
7Networks_RH_Cont_Par_2,3.0,2.0,0.0,9.0,3.0,2.0,2.0,4.0,5.0,14.0,1.0,4.0,1.0,2.0,57.0,3.0,0.0,101.0,0.0,94.0,17.0,5.0,13.0,3.0,24.0,0.0,3.0,22.0,14.0,68.0,7.0,17.0,6.0,2.0,7.0,75.0,17.0,29.0,3.0,3.0,8.0,1.0,5.0,6.0,7.0,24.0,9.0,1.0,5.0,144.0,38.0,85.0,1327.0,238.0,38.0,11.0,1156.0,179.0,1732.0,93.0,993.0,1959.0,1118.0,324.0,452.0,237.0,7010.0,638.0,10763.0,9891.0,577.0,3958.0,645.0,821.0,434.0,1065.0,9.0,397.0,49.0,464.0,2377.0,0.0,109.0,588.0,89.0,2618.0,30.0,9.0,213.0,5761.0,3260.0,504.0,1371.0,91.0,289.0,4.0,115.0,194.0,18.0,26.0
7Networks_RH_Cont_PFCl_1,1.0,24.0,10.0,21.0,20.0,15.0,12.0,14.0,13.0,5.0,1.0,1.0,0.0,3.0,13.0,11.0,0.0,18.0,0.0,10.0,1.0,11.0,13.0,1.0,97.0,42.0,157.0,550.0,29.0,50.0,460.0,63.0,16.0,2.0,268.0,35.0,49.0,33.0,1.0,2.0,4.0,87.0,1129.0,3739.0,3766.0,2585.0,35.0,65.0,50.0,113.0,54.0,231.0,248.0,255.0,70.0,17.0,129.0,99.0,49.0,16.0,39.0,10.0,10.0,64.0,14.0,66.0,231.0,9.0,13.0,74.0,22.0,166.0,85.0,55.0,40.0,290.0,15.0,159.0,7598.0,814.0,96.0,109.0,0.0,11710.0,9921.0,822.0,36.0,373.0,74.0,68.0,385.0,204.0,45.0,4795.0,2149.0,3911.0,13513.0,839.0,23.0,53.0
7Networks_RH_Cont_PFCl_2,0.0,1.0,1.0,3.0,5.0,2.0,1.0,4.0,1.0,6.0,1.0,3.0,5.0,3.0,45.0,14.0,1.0,10.0,0.0,6.0,2.0,32.0,33.0,6.0,73.0,48.0,250.0,832.0,23.0,172.0,7.0,11.0,1.0,4.0,339.0,2.0,19.0,12.0,0.0,6.0,4.0,31.0,441.0,217.0,461.0,2090.0,81.0,139.0,6.0,43.0,9.0,12.0,452.0,29.0,7.0,6.0,115.0,34.0,123.0,42.0,86.0,33.0,27.0,215.0,55.0,196.0,981.0,21.0,87.0,112.0,60.0,2713.0,420.0,284.0,163.0,537.0,20.0,701.0,57.0,141.0,580.0,588.0,11710.0,0.0,6168.0,6993.0,23.0,474.0,32.0,487.0,1335.0,18.0,140.0,68.0,7253.0,204.0,7698.0,1661.0,18.0,50.0
7Networks_RH_Cont_PFCl_3,0.0,4.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,4.0,0.0,3.0,5.0,7.0,21.0,6.0,1.0,3.0,0.0,9.0,1.0,23.0,30.0,3.0,67.0,47.0,175.0,562.0,17.0,116.0,6.0,9.0,3.0,2.0,298.0,1.0,14.0,7.0,1.0,0.0,5.0,25.0,314.0,175.0,338.0,1530.0,77.0,121.0,11.0,33.0,6.0,2.0,186.0,8.0,2.0,7.0,109.0,23.0,17.0,6.0,17.0,4.0,17.0,62.0,10.0,35.0,274.0,5.0,13.0,35.0,14.0,293.0,124.0,21.0,14.0,168.0,12.0,130.0,69.0,37.0,42.0,89.0,9921.0,6168.0,0.0,6392.0,11.0,319.0,13.0,52.0,204.0,10.0,21.0,13.0,376.0,126.0,14136.0,13195.0,3.0,23.0
7Networks_RH_Cont_PFCl_4,1.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,5.0,6.0,1.0,25.0,10.0,18.0,149.0,11.0,1.0,21.0,0.0,27.0,5.0,115.0,144.0,4.0,79.0,122.0,131.0,597.0,19.0,802.0,2.0,6.0,3.0,8.0,213.0,12.0,7.0,3.0,1.0,5.0,13.0,6.0,135.0,16.0,50.0,741.0,226.0,339.0,1.0,32.0,143.0,47.0,2800.0,82.0,24.0,8.0,1743.0,235.0,296.0,58.0,70.0,146.0,818.0,1286.0,472.0,408.0,5226.0,192.0,721.0,1271.0,333.0,16225.0,3831.0,139.0,46.0,447.0,19.0,515.0,35.0,363.0,221.0,2618.0,822.0,6993.0,6392.0,0.0,10.0,229.0,54.0,343.0,1595.0,140.0,320.0,33.0,529.0,18.0,3364.0,7602.0,6.0,15.0
7Networks_RH_Cont_Cing_1,17.0,21.0,6.0,72.0,34.0,49.0,18.0,91.0,124.0,121.0,11.0,47.0,9.0,25.0,822.0,38.0,18.0,277.0,1.0,826.0,185.0,18.0,21.0,52.0,72.0,16.0,6.0,143.0,355.0,118.0,73.0,52.0,28.0,34.0,15.0,295.0,787.0,102.0,28.0,13.0,34.0,15.0,38.0,153.0,65.0,135.0,25.0,12.0,238.0,1013.0,29.0,10.0,24.0,22.0,7.0,239.0,20.0,59.0,255.0,22.0,15.0,1.0,4.0,3.0,12.0,1442.0,12.0,7.0,13.0,164.0,1046.0,18.0,4.0,79.0,22.0,73.0,3657.0,1972.0,183.0,38.0,33.0,30.0,36.0,23.0,11.0,10.0,0.0,3105.0,6036.0,66.0,84.0,46.0,111.0,8.0,26.0,2043.0,298.0,5.0,1766.0,9737.0
7Networks_RH_Cont_PFCmp_1,4.0,8.0,5.0,12.0,8.0,20.0,9.0,8.0,11.0,48.0,6.0,31.0,5.0,36.0,488.0,34.0,8.0,39.0,0.0,146.0,29.0,213.0,189.0,16.0,363.0,391.0,361.0,4563.0,171.0,1174.0,234.0,39.0,17.0,24.0,649.0,24.0,136.0,39.0,18.0,15.0,34.0,51.0,667.0,1347.0,521.0,4237.0,418.0,518.0,60.0,220.0,33.0,0.0,10.0,3.0,1.0,236.0,4.0,3.0,17.0,5.0,19.0,7.0,7.0,16.0,3.0,1028.0,11.0,2.0,2.0,20.0,264.0,279.0,19.0,14.0,13.0,261.0,1455.0,4096.0,533.0,19.0,15.0,9.0,373.0,474.0,319.0,229.0,3105.0,0.0,2767.0,8.0,10.0,0.0,5.0,13.0,639.0,9315.0,11451.0,131.0,1070.0,3649.0
7Networks_RH_Cont_pCun_1,100.0,196.0,70.0,887.0,668.0,374.0,211.0,1089.0,1166.0,456.0,22.0,36.0,13.0,25.0,654.0,374.0,19.0,1672.0,3.0,1277.0,112.0,29.0,18.0,91.0,421.0,32.0,5.0,177.0,220.0,151.0,147.0,410.0,211.0,112.0,22.0,2285.0,702.0,690.0,106.0,67.0,244.0,78.0,161.0,128.0,114.0,171.0,35.0,13.0,864.0,3537.0,1010.0,273.0,361.0,455.0,235.0,3779.0,692.0,3461.0,674.0,12.0,7.0,7.0,10.0,13.0,14.0,843.0,172.0,4.0,32.0,4632.0,3406.0,88.0,71.0,206.0,24.0,223.0,1668.0,2733.0,144.0,686.0,110.0,213.0,74.0,32.0,13.0,54.0,6036.0,2767.0,0.0,272.0,615.0,284.0,425.0,134.0,71.0,1208.0,326.0,31.0,4178.0,4306.0
7Networks_RH_Default_Par_1,3.0,3.0,2.0,3.0,4.0,4.0,6.0,12.0,12.0,32.0,0.0,1.0,1.0,0.0,20.0,8.0,4.0,134.0,0.0,189.0,20.0,5.0,3.0,1.0,36.0,4.0,2.0,15.0,13.0,14.0,11.0,18.0,10.0,12.0,4.0,100.0,36.0,39.0,5.0,3.0,9.0,3.0,22.0,6.0,6.0,33.0,2.0,2.0,15.0,271.0,41.0,73.0,1117.0,185.0,35.0,18.0,519.0,334.0,452.0,80.0,485.0,198.0,54.0,25.0,78.0,91.0,14221.0,52.0,1139.0,1344.0,640.0,1504.0,115.0,4919.0,218.0,828.0,6.0,142.0,34.0,421.0,4767.0,5761.0,68.0,487.0,52.0,343.0,66.0,8.0,272.0,0.0,9185.0,196.0,4173.0,74.0,452.0,2.0,80.0,52.0,21.0,32.0
7Networks_RH_Default_Temp_1,5.0,21.0,3.0,83.0,45.0,20.0,24.0,90.0,70.0,44.0,4.0,8.0,1.0,0.0,22.0,38.0,2.0,219.0,0.0,169.0,16.0,2.0,5.0,7.0,44.0,3.0,4.0,24.0,18.0,14.0,5.0,43.0,25.0,13.0,6.0,224.0,48.0,73.0,14.0,4.0,19.0,2.0,9.0,10.0,12.0,31.0,2.0,7.0,77.0,333.0,586.0,1547.0,8652.0,3352.0,692.0,169.0,3118.0,2334.0,495.0,23.0,78.0,96.0,74.0,36.0,73.0,77.0,7878.0,24.0,196.0,2336.0,681.0,1428.0,144.0,4482.0,79.0,702.0,13.0,119.0,340.0,13049.0,509.0,3260.0,385.0,1335.0,204.0,1595.0,84.0,10.0,615.0,9185.0,0.0,4676.0,9766.0,312.0,693.0,6.0,146.0,129.0,76.0,46.0
7Networks_RH_Default_Temp_2,5.0,7.0,4.0,35.0,28.0,17.0,9.0,41.0,58.0,18.0,0.0,0.0,0.0,0.0,8.0,21.0,0.0,110.0,0.0,42.0,7.0,0.0,1.0,4.0,26.0,1.0,0.0,2.0,3.0,1.0,16.0,16.0,10.0,5.0,0.0,134.0,25.0,22.0,2.0,1.0,5.0,0.0,1.0,13.0,7.0,4.0,0.0,1.0,35.0,152.0,240.0,1033.0,1408.0,3136.0,452.0,107.0,1727.0,1633.0,6078.0,28.0,14.0,10.0,12.0,15.0,10.0,19.0,482.0,5.0,54.0,1032.0,150.0,39.0,26.0,311.0,31.0,3785.0,2.0,13.0,2501.0,5299.0,46.0,504.0,204.0,18.0,10.0,140.0,46.0,0.0,284.0,196.0,4676.0,0.0,3691.0,1093.0,110.0,22.0,12.0,25.0,49.0,27.0
7Networks_RH_Default_Temp_3,1.0,6.0,3.0,27.0,24.0,6.0,4.0,31.0,31.0,41.0,1.0,2.0,0.0,1.0,26.0,11.0,2.0,154.0,0.0,202.0,37.0,0.0,2.0,15.0,44.0,3.0,0.0,9.0,25.0,6.0,5.0,21.0,17.0,11.0,5.0,119.0,57.0,31.0,6.0,6.0,22.0,8.0,7.0,4.0,1.0,3.0,3.0,0.0,35.0,251.0,155.0,295.0,1146.0,1306.0,100.0,77.0,2026.0,1524.0,7336.0,160.0,125.0,32.0,52.0,45.0,110.0,83.0,1651.0,22.0,266.0,2453.0,745.0,256.0,70.0,13860.0,330.0,653.0,5.0,42.0,33.0,562.0,760.0,1371.0,45.0,140.0,21.0,320.0,111.0,5.0,425.0,4173.0,9766.0,3691.0,0.0,93.0,348.0,2.0,57.0,55.0,65.0,59.0
7Networks_RH_Default_PFCv_1,1.0,10.0,0.0,29.0,18.0,11.0,5.0,41.0,28.0,3.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,51.0,0.0,6.0,1.0,3.0,3.0,0.0,13.0,4.0,3.0,17.0,4.0,11.0,157.0,4.0,6.0,2.0,8.0,65.0,6.0,7.0,2.0,0.0,4.0,1.0,38.0,235.0,335.0,55.0,2.0,4.0,23.0,78.0,131.0,713.0,430.0,1062.0,359.0,65.0,292.0,367.0,182.0,58.0,152.0,57.0,17.0,190.0,67.0,242.0,79.0,17.0,25.0,236.0,41.0,88.0,76.0,127.0,126.0,6660.0,0.0,110.0,7272.0,2030.0,81.0,91.0,4795.0,68.0,13.0,33.0,8.0,13.0,134.0,74.0,312.0,1093.0,93.0,0.0,4564.0,65.0,164.0,41.0,13.0,9.0
7Networks_RH_Default_PFCv_2,1.0,3.0,0.0,9.0,9.0,3.0,5.0,9.0,6.0,8.0,0.0,5.0,4.0,6.0,67.0,9.0,1.0,20.0,0.0,11.0,1.0,40.0,57.0,6.0,105.0,86.0,299.0,901.0,28.0,329.0,17.0,6.0,4.0,3.0,364.0,26.0,9.0,10.0,2.0,1.0,4.0,16.0,434.0,280.0,387.0,1927.0,127.0,278.0,19.0,61.0,33.0,133.0,174.0,263.0,77.0,31.0,143.0,100.0,669.0,275.0,572.0,118.0,63.0,511.0,214.0,642.0,312.0,101.0,100.0,187.0,117.0,6109.0,422.0,677.0,731.0,12392.0,32.0,890.0,193.0,359.0,1024.0,289.0,2149.0,7253.0,376.0,529.0,26.0,639.0,71.0,452.0,693.0,110.0,348.0,4564.0,0.0,232.0,4894.0,1146.0,27.0,53.0
7Networks_RH_Default_PFCdPFCm_1,15.0,31.0,12.0,17.0,24.0,24.0,11.0,11.0,6.0,2.0,1.0,8.0,1.0,7.0,72.0,10.0,0.0,18.0,0.0,62.0,13.0,8.0,5.0,2.0,115.0,26.0,102.0,879.0,80.0,37.0,4508.0,139.0,11.0,3.0,200.0,20.0,306.0,55.0,1.0,6.0,7.0,111.0,846.0,11648.0,4669.0,3517.0,19.0,32.0,218.0,463.0,17.0,17.0,4.0,12.0,5.0,95.0,6.0,4.0,9.0,1.0,6.0,0.0,1.0,8.0,5.0,89.0,3.0,1.0,0.0,8.0,90.0,9.0,3.0,6.0,4.0,53.0,370.0,323.0,6924.0,123.0,0.0,4.0,3911.0,204.0,126.0,18.0,2043.0,9315.0,1208.0,2.0,6.0,22.0,2.0,65.0,232.0,0.0,10650.0,30.0,466.0,1794.0
7Networks_RH_Default_PFCdPFCm_2,8.0,33.0,6.0,13.0,22.0,15.0,21.0,18.0,11.0,52.0,7.0,66.0,16.0,40.0,253.0,57.0,7.0,62.0,2.0,71.0,13.0,315.0,448.0,21.0,537.0,540.0,981.0,5094.0,163.0,2026.0,201.0,79.0,24.0,33.0,1641.0,16.0,113.0,73.0,12.0,15.0,72.0,127.0,2015.0,2385.0,2608.0,9056.0,874.0,1284.0,64.0,236.0,19.0,14.0,107.0,21.0,4.0,49.0,118.0,20.0,130.0,93.0,232.0,50.0,41.0,218.0,71.0,301.0,214.0,28.0,25.0,85.0,141.0,2980.0,575.0,119.0,123.0,2322.0,212.0,1880.0,982.0,34.0,136.0,115.0,13513.0,7698.0,14136.0,3364.0,298.0,11451.0,326.0,80.0,146.0,12.0,57.0,164.0,4894.0,10650.0,0.0,16723.0,195.0,512.0
7Networks_RH_Default_PFCdPFCm_3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,29.0,9.0,16.0,83.0,7.0,1.0,15.0,0.0,21.0,5.0,165.0,217.0,10.0,99.0,151.0,119.0,749.0,17.0,943.0,0.0,6.0,5.0,5.0,209.0,6.0,5.0,3.0,1.0,3.0,12.0,5.0,140.0,17.0,53.0,805.0,321.0,378.0,6.0,29.0,15.0,6.0,238.0,14.0,2.0,5.0,574.0,59.0,61.0,26.0,60.0,25.0,190.0,396.0,74.0,170.0,591.0,15.0,44.0,267.0,112.0,3079.0,4126.0,38.0,24.0,961.0,6.0,1656.0,17.0,38.0,48.0,194.0,839.0,1661.0,13195.0,7602.0,5.0,131.0,31.0,52.0,129.0,25.0,55.0,41.0,1146.0,30.0,16723.0,0.0,5.0,6.0
7Networks_RH_Default_pCunPCC_1,21.0,100.0,50.0,441.0,408.0,180.0,76.0,549.0,661.0,25.0,6.0,7.0,4.0,3.0,423.0,83.0,5.0,136.0,0.0,154.0,34.0,7.0,3.0,10.0,44.0,5.0,3.0,52.0,119.0,26.0,28.0,49.0,26.0,3.0,13.0,210.0,193.0,73.0,7.0,2.0,17.0,2.0,27.0,40.0,20.0,55.0,7.0,1.0,216.0,318.0,2207.0,166.0,99.0,441.0,212.0,4797.0,116.0,1361.0,127.0,0.0,2.0,0.0,0.0,2.0,1.0,36.0,12.0,1.0,2.0,167.0,20.0,5.0,3.0,24.0,1.0,37.0,25.0,541.0,67.0,570.0,8.0,18.0,23.0,18.0,3.0,6.0,1766.0,1070.0,4178.0,21.0,76.0,49.0,65.0,13.0,27.0,466.0,195.0,5.0,0.0,6840.0
7Networks_RH_Default_pCunPCC_2,43.0,37.0,19.0,90.0,70.0,80.0,31.0,167.0,191.0,162.0,10.0,15.0,4.0,12.0,220.0,80.0,8.0,556.0,1.0,581.0,42.0,5.0,6.0,29.0,168.0,16.0,20.0,151.0,87.0,67.0,109.0,129.0,45.0,26.0,26.0,743.0,411.0,247.0,38.0,20.0,55.0,18.0,95.0,161.0,83.0,191.0,12.0,16.0,250.0,1619.0,308.0,18.0,23.0,32.0,12.0,536.0,9.0,61.0,140.0,6.0,2.0,2.0,1.0,0.0,2.0,107.0,6.0,2.0,3.0,103.0,59.0,13.0,3.0,31.0,6.0,47.0,103.0,1599.0,166.0,97.0,17.0,26.0,53.0,50.0,23.0,15.0,9737.0,3649.0,4306.0,32.0,46.0,27.0,59.0,9.0,53.0,1794.0,512.0,6.0,6840.0,0.0
