,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_LH_Vis_11,344.0,1047.0,5710.0,52.0,4264.0,20.0,322.0,10765.0,7841.0,173.0,0.0,81.0,7305.0,14836.0,196.0,159.0,12.0,22.0,4.0,17.0,14.0,2.0,5.0,2.0,1.0,10.0,6.0,9.0,3.0,0.0,1725.0,945.0,1668.0,2.0,0.0,2.0,1618.0,62.0,19.0,7.0,11.0,23.0,23.0,36.0,4.0,19.0,362.0,15.0,4.0,49.0,6.0,0.0,2.0,11.0,13.0,23.0,283.0,663.0,35.0,70.0,54.0,69.0,2.0,528.0,41.0,28.0,6.0,21.0,105.0,24.0,476.0,25.0,0.0,555.0,195.0,822.0,149.0,109.0,62.0,3468.0,48.0,121.0,59.0,2.0,51.0,70.0,54.0,2.0,13.0,2.0,11.0,9.0,223.0,7.0,15.0,302.0,129.0,0.0,21.0,152.0,8.0,33.0,81.0,11.0,97.0,370.0,42.0,471.0,38.0,35.0,32.0,245.0,142.0,377.0,59.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,62.0,0.0,30.0,13.0,18.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,5.0,15.0,0.0,2.0,0.0,4.0,4.0,4.0,11.0,2.0,0.0,19.0,5.0,6.0,0.0,2.0,12.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,325.0,20.0,0.0,3.0,2.0,8.0,3.0,3.0,14.0,28.0,10.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,147.0,73.0,30.0
7Networks_LH_Vis_12,450.0,87.0,50.0,841.0,101.0,181.0,233.0,30.0,44.0,16318.0,81.0,0.0,7290.0,76.0,18.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,23.0,12.0,0.0,0.0,0.0,148.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,40.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,11.0,189.0,88.0,27.0,11.0,4.0,0.0,0.0,25.0,12.0,4.0,2.0,0.0,1.0,1.0,1162.0,20.0,0.0,113.0,10.0,78.0,11.0,11.0,2.0,18.0,2.0,2.0,17.0,0.0,6.0,15.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,1769.0,219.0,2.0,3.0,253.0,9.0,14.0,22.0,8.0,50.0,169.0,12.0,167.0,284.0,22.0,17.0,122.0,93.0,206.0,27.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,29.0,0.0,8.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0,1.0,11.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,19.0,1.0,0.0,1.0,1.0,1.0,1.0,12.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,90.0,59.0,9.0
7Networks_LH_Vis_13,2233.0,2214.0,2564.0,2657.0,1428.0,542.0,24571.0,2243.0,1788.0,32895.0,7305.0,7290.0,0.0,9662.0,392.0,221.0,13.0,13.0,9.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,1.0,10.0,9.0,2.0,1532.0,627.0,257.0,1.0,0.0,1.0,1700.0,53.0,27.0,7.0,4.0,12.0,14.0,64.0,3.0,16.0,802.0,26.0,11.0,53.0,9.0,2.0,3.0,4.0,27.0,84.0,957.0,1067.0,107.0,153.0,63.0,34.0,2.0,753.0,85.0,75.0,12.0,14.0,65.0,13.0,2664.0,80.0,3.0,1433.0,315.0,1925.0,276.0,183.0,45.0,603.0,86.0,91.0,157.0,3.0,90.0,147.0,82.0,7.0,44.0,5.0,34.0,27.0,103.0,11.0,17.0,2671.0,606.0,8.0,29.0,969.0,33.0,141.0,273.0,99.0,404.0,2206.0,191.0,1934.0,531.0,288.0,125.0,1470.0,824.0,1714.0,160.0,22.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,7.0,2.0,0.0,97.0,8.0,0.0,0.0,0.0,215.0,2.0,37.0,19.0,5.0,0.0,4.0,1.0,3.0,12.0,1.0,1.0,6.0,36.0,0.0,2.0,3.0,1.0,2.0,18.0,28.0,4.0,2.0,87.0,38.0,7.0,0.0,4.0,32.0,7.0,17.0,4.0,2.0,1.0,0.0,4.0,5.0,1171.0,80.0,3.0,8.0,5.0,10.0,13.0,3.0,78.0,63.0,40.0,14.0,4.0,11.0,1.0,2.0,1.0,15.0,4.0,2.0,1.0,821.0,313.0,65.0
7Networks_LH_Vis_14,308.0,1292.0,3101.0,48.0,3615.0,29.0,3049.0,2642.0,7002.0,154.0,14836.0,76.0,9662.0,0.0,163.0,112.0,2.0,14.0,8.0,5.0,4.0,1.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,2.0,834.0,397.0,2394.0,3.0,0.0,0.0,1755.0,29.0,11.0,5.0,2.0,8.0,7.0,24.0,1.0,12.0,338.0,14.0,1.0,27.0,4.0,1.0,3.0,2.0,7.0,32.0,162.0,423.0,34.0,72.0,37.0,34.0,2.0,393.0,33.0,33.0,7.0,5.0,23.0,4.0,440.0,18.0,0.0,452.0,152.0,748.0,100.0,81.0,33.0,1089.0,38.0,50.0,52.0,2.0,27.0,46.0,32.0,0.0,15.0,3.0,18.0,8.0,54.0,5.0,10.0,302.0,131.0,1.0,3.0,120.0,16.0,25.0,76.0,12.0,83.0,357.0,35.0,400.0,31.0,49.0,31.0,269.0,153.0,327.0,48.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,55.0,0.0,27.0,21.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,5.0,0.0,13.0,5.0,1.0,25.0,6.0,2.0,1.0,1.0,13.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,275.0,15.0,0.0,2.0,6.0,1.0,3.0,2.0,10.0,15.0,13.0,4.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,161.0,86.0,22.0
7Networks_LH_SomMot_1,21.0,57.0,50.0,11.0,72.0,36.0,54.0,100.0,56.0,27.0,196.0,18.0,392.0,163.0,0.0,7399.0,1712.0,169.0,333.0,20.0,20.0,3.0,8.0,13.0,78.0,33.0,63.0,11.0,36.0,23.0,82.0,128.0,249.0,19.0,3.0,78.0,851.0,989.0,231.0,227.0,23.0,13.0,13.0,164.0,92.0,106.0,3176.0,24.0,49.0,82.0,2.0,1.0,12.0,18.0,5.0,2.0,28.0,55.0,3.0,902.0,530.0,297.0,37.0,56.0,3.0,5.0,2.0,6.0,29.0,10.0,289.0,63.0,1.0,189.0,36.0,3238.0,156.0,297.0,40.0,494.0,137.0,366.0,26.0,1.0,15.0,13.0,46.0,0.0,3.0,2.0,15.0,11.0,50.0,6.0,10.0,118.0,184.0,7.0,43.0,34.0,0.0,3.0,0.0,1.0,6.0,7.0,6.0,6.0,0.0,1.0,5.0,5.0,2.0,21.0,13.0,18.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,32.0,5.0,0.0,12.0,1.0,1.0,2.0,1.0,70.0,2.0,35.0,77.0,39.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,13.0,0.0,1.0,1.0,26.0,3.0,2.0,4.0,0.0,1.0,8.0,2.0,6.0,1.0,4.0,16.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,126.0,33.0,0.0,1.0,9.0,2.0,8.0,14.0,9.0,7.0,15.0,7.0,2.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,19.0,85.0,66.0
7Networks_LH_SomMot_2,14.0,39.0,57.0,2.0,44.0,52.0,48.0,87.0,26.0,27.0,159.0,10.0,221.0,112.0,7399.0,0.0,4244.0,777.0,2432.0,43.0,41.0,9.0,16.0,22.0,146.0,54.0,122.0,29.0,123.0,34.0,109.0,174.0,381.0,43.0,10.0,180.0,1383.0,2077.0,531.0,513.0,42.0,35.0,48.0,6402.0,395.0,298.0,1624.0,232.0,296.0,845.0,15.0,5.0,30.0,28.0,2.0,3.0,37.0,71.0,3.0,157.0,705.0,536.0,80.0,186.0,8.0,30.0,5.0,39.0,113.0,20.0,389.0,93.0,1.0,276.0,100.0,5721.0,825.0,2768.0,78.0,565.0,548.0,386.0,125.0,0.0,59.0,20.0,604.0,2.0,11.0,5.0,90.0,87.0,127.0,33.0,66.0,134.0,222.0,5.0,92.0,34.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,7.0,1.0,2.0,5.0,4.0,6.0,17.0,8.0,25.0,18.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,8.0,1.0,6.0,1.0,80.0,13.0,11.0,6.0,0.0,2.0,3.0,2.0,60.0,5.0,50.0,161.0,95.0,1.0,2.0,6.0,0.0,9.0,6.0,2.0,0.0,11.0,0.0,2.0,6.0,69.0,27.0,3.0,1.0,1.0,1.0,13.0,0.0,10.0,2.0,6.0,8.0,0.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,126.0,38.0,2.0,20.0,29.0,4.0,11.0,7.0,6.0,14.0,11.0,5.0,5.0,1.0,0.0,2.0,1.0,4.0,7.0,3.0,0.0,8.0,113.0,106.0
7Networks_LH_SomMot_3,1.0,7.0,3.0,0.0,3.0,3.0,6.0,9.0,0.0,0.0,12.0,0.0,13.0,2.0,1712.0,4244.0,0.0,5440.0,4171.0,76.0,39.0,3.0,22.0,39.0,130.0,72.0,256.0,40.0,91.0,95.0,14.0,40.0,16.0,66.0,8.0,45.0,97.0,287.0,128.0,332.0,25.0,20.0,14.0,395.0,439.0,216.0,4437.0,80.0,1571.0,375.0,4.0,3.0,6.0,19.0,1.0,3.0,2.0,13.0,4.0,11.0,79.0,50.0,65.0,33.0,2.0,6.0,1.0,3.0,20.0,4.0,30.0,4.0,0.0,24.0,21.0,92.0,37.0,125.0,5.0,47.0,108.0,19.0,37.0,0.0,12.0,3.0,98.0,0.0,6.0,0.0,22.0,21.0,32.0,8.0,33.0,4.0,8.0,0.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,24.0,13.0,8.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,4.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,3.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,15.0,11.0
7Networks_LH_SomMot_4,1.0,9.0,21.0,0.0,9.0,2.0,9.0,52.0,4.0,4.0,22.0,0.0,13.0,14.0,169.0,777.0,5440.0,0.0,6227.0,5721.0,482.0,40.0,231.0,142.0,182.0,510.0,441.0,714.0,470.0,271.0,69.0,323.0,25.0,1479.0,111.0,140.0,88.0,270.0,157.0,405.0,178.0,479.0,291.0,682.0,2053.0,1659.0,3515.0,179.0,2658.0,2350.0,8.0,22.0,34.0,757.0,0.0,1.0,10.0,31.0,3.0,11.0,374.0,404.0,1017.0,186.0,2.0,17.0,6.0,8.0,86.0,60.0,18.0,21.0,0.0,49.0,53.0,123.0,117.0,209.0,30.0,122.0,330.0,110.0,60.0,0.0,35.0,10.0,163.0,1.0,4.0,6.0,35.0,49.0,130.0,37.0,475.0,8.0,13.0,2.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,4.0,6.0,40.0,0.0,0.0,3.0,1.0,11.0,42.0,49.0,14.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,27.0,30.0,3.0,26.0,15.0,0.0,3.0,6.0,8.0,0.0,0.0,0.0,4.0,28.0,52.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,1.0,2.0,13.0,3.0,6.0,1.0,7.0,83.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,6.0,9.0,14.0,0.0,6.0,17.0,16.0
7Networks_LH_SomMot_5,0.0,1.0,4.0,0.0,2.0,0.0,4.0,11.0,2.0,2.0,4.0,1.0,9.0,8.0,333.0,2432.0,4171.0,6227.0,0.0,387.0,28.0,3.0,30.0,17.0,73.0,50.0,187.0,33.0,240.0,100.0,21.0,73.0,12.0,491.0,15.0,35.0,99.0,170.0,185.0,368.0,16.0,11.0,30.0,2703.0,6103.0,1187.0,1260.0,58.0,156.0,310.0,1.0,2.0,25.0,21.0,0.0,0.0,5.0,23.0,3.0,5.0,116.0,49.0,160.0,83.0,2.0,3.0,0.0,7.0,40.0,12.0,16.0,12.0,0.0,26.0,32.0,126.0,96.0,278.0,15.0,33.0,363.0,36.0,23.0,0.0,15.0,1.0,133.0,0.0,4.0,2.0,18.0,20.0,41.0,6.0,15.0,4.0,7.0,2.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,6.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,2.0,61.0,23.0,17.0,1.0,0.0,3.0,6.0,1.0,5.0,2.0,5.0,45.0,26.0,0.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,41.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,10.0,1.0,4.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,23.0,8.0
7Networks_LH_SomMot_6,0.0,3.0,15.0,0.0,2.0,0.0,2.0,22.0,1.0,0.0,17.0,0.0,2.0,5.0,20.0,43.0,76.0,5721.0,387.0,0.0,10996.0,64.0,1524.0,1554.0,218.0,1448.0,605.0,1511.0,806.0,427.0,26.0,114.0,23.0,2957.0,214.0,279.0,68.0,395.0,89.0,248.0,182.0,87.0,1135.0,46.0,1335.0,384.0,592.0,16.0,35.0,878.0,4.0,4.0,5.0,468.0,1.0,1.0,1.0,17.0,4.0,2.0,229.0,748.0,743.0,29.0,2.0,8.0,2.0,5.0,42.0,398.0,2.0,2.0,0.0,13.0,2.0,17.0,7.0,24.0,6.0,170.0,40.0,138.0,23.0,0.0,13.0,5.0,49.0,0.0,6.0,0.0,21.0,24.0,188.0,20.0,31.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,42.0,0.0,0.0,7.0,1.0,13.0,35.0,96.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,18.0,7.0,5.0,2.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,4.0,19.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,3.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,7.0,4.0
7Networks_LH_SomMot_7,1.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,0.0,1.0,14.0,1.0,2.0,4.0,20.0,41.0,39.0,482.0,28.0,10996.0,0.0,98.0,1661.0,4365.0,320.0,2943.0,1319.0,1757.0,448.0,249.0,15.0,48.0,70.0,676.0,102.0,447.0,88.0,927.0,82.0,225.0,2286.0,319.0,2863.0,4.0,58.0,70.0,273.0,8.0,13.0,204.0,5.0,6.0,9.0,764.0,0.0,0.0,3.0,6.0,1.0,2.0,192.0,1187.0,308.0,10.0,2.0,9.0,3.0,14.0,79.0,4026.0,10.0,6.0,0.0,7.0,2.0,13.0,0.0,7.0,5.0,242.0,3.0,152.0,12.0,0.0,7.0,2.0,23.0,0.0,1.0,0.0,10.0,13.0,1414.0,59.0,45.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,29.0,149.0,0.0,0.0,26.0,2.0,109.0,21.0,214.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,15.0,7.0,23.0,27.0,16.0,0.0,0.0,2.0,26.0,0.0,2.0,0.0,7.0,10.0,13.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,12.0,1.0,5.0,1.0,1.0,24.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,1.0,3.0,6.0
7Networks_LH_SomMot_8,2.0,1.0,2.0,0.0,1.0,15.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,9.0,3.0,40.0,3.0,64.0,98.0,0.0,3.0,7.0,4.0,39.0,11.0,780.0,10310.0,62.0,1.0,2.0,3.0,2.0,1.0,4.0,65.0,28.0,1357.0,211.0,14.0,22.0,76.0,3.0,7.0,6.0,69.0,4.0,10.0,94.0,1.0,2230.0,6941.0,2931.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,3.0,10.0,13.0,28.0,55.0,768.0,18.0,5.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,2.0,16.0,12.0,19.0,28.0,14.0,183.0,28.0,12.0,314.0,68.0,148.0,441.0,526.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,41.0,5.0,1.0,1.0,1.0,17.0,3.0,50.0,79.0,9.0,186.0,2424.0,9.0,4.0,159.0,17.0,609.0,130.0,1720.0,42.0,5.0,3.0,4.0,1.0,0.0,14.0,5.0,18.0,102.0,54.0,178.0,108.0,142.0,1.0,2.0,6.0,245.0,7.0,6.0,2.0,67.0,209.0,230.0,2908.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,14.0,2.0,2.0,2.0,2.0,11.0,22.0,7.0,18.0,48.0,15.0,74.0,230.0,28.0,178.0,14.0,1.0,9.0,0.0,5.0,0.0,1.0,1.0,36.0,1.0,5.0,5.0,14.0,32.0,20.0,7.0,13.0,37.0,64.0
