,7Networks_LH_Vis_1,7Networks_LH_Vis_2,7Networks_LH_Vis_3,7Networks_LH_Vis_4,7Networks_LH_Vis_5,7Networks_LH_Vis_6,7Networks_LH_Vis_7,7Networks_LH_Vis_8,7Networks_LH_Vis_9,7Networks_LH_Vis_10,7Networks_LH_Vis_11,7Networks_LH_Vis_12,7Networks_LH_Vis_13,7Networks_LH_Vis_14,7Networks_LH_SomMot_1,7Networks_LH_SomMot_2,7Networks_LH_SomMot_3,7Networks_LH_SomMot_4,7Networks_LH_SomMot_5,7Networks_LH_SomMot_6,7Networks_LH_SomMot_7,7Networks_LH_SomMot_8,7Networks_LH_SomMot_9,7Networks_LH_SomMot_10,7Networks_LH_SomMot_11,7Networks_LH_SomMot_12,7Networks_LH_SomMot_13,7Networks_LH_SomMot_14,7Networks_LH_SomMot_15,7Networks_LH_SomMot_16,7Networks_LH_DorsAttn_Post_1,7Networks_LH_DorsAttn_Post_2,7Networks_LH_DorsAttn_Post_3,7Networks_LH_DorsAttn_Post_4,7Networks_LH_DorsAttn_Post_5,7Networks_LH_DorsAttn_Post_6,7Networks_LH_DorsAttn_Post_7,7Networks_LH_DorsAttn_Post_8,7Networks_LH_DorsAttn_Post_9,7Networks_LH_DorsAttn_Post_10,7Networks_LH_DorsAttn_FEF_1,7Networks_LH_DorsAttn_FEF_2,7Networks_LH_DorsAttn_PrCv_1,7Networks_LH_SalVentAttn_ParOper_1,7Networks_LH_SalVentAttn_ParOper_2,7Networks_LH_SalVentAttn_ParOper_3,7Networks_LH_SalVentAttn_FrOperIns_1,7Networks_LH_SalVentAttn_FrOperIns_2,7Networks_LH_SalVentAttn_FrOperIns_3,7Networks_LH_SalVentAttn_FrOperIns_4,7Networks_LH_SalVentAttn_PFCl_1,7Networks_LH_SalVentAttn_Med_1,7Networks_LH_SalVentAttn_Med_2,7Networks_LH_SalVentAttn_Med_3,7Networks_LH_Limbic_OFC_1,7Networks_LH_Limbic_OFC_2,7Networks_LH_Limbic_TempPole_1,7Networks_LH_Limbic_TempPole_2,7Networks_LH_Limbic_TempPole_3,7Networks_LH_Limbic_TempPole_4,7Networks_LH_Cont_Par_1,7Networks_LH_Cont_Par_2,7Networks_LH_Cont_Par_3,7Networks_LH_Cont_Temp_1,7Networks_LH_Cont_OFC_1,7Networks_LH_Cont_PFCl_1,7Networks_LH_Cont_PFCl_2,7Networks_LH_Cont_PFCl_3,7Networks_LH_Cont_PFCl_4,7Networks_LH_Cont_PFCl_5,7Networks_LH_Cont_pCun_1,7Networks_LH_Cont_Cing_1,7Networks_LH_Cont_Cing_2,7Networks_LH_Default_Temp_1,7Networks_LH_Default_Temp_2,7Networks_LH_Default_Temp_3,7Networks_LH_Default_Temp_4,7Networks_LH_Default_Temp_5,7Networks_LH_Default_Par_1,7Networks_LH_Default_Par_2,7Networks_LH_Default_Par_3,7Networks_LH_Default_Par_4,7Networks_LH_Default_PFC_1,7Networks_LH_Default_PFC_2,7Networks_LH_Default_PFC_3,7Networks_LH_Default_PFC_4,7Networks_LH_Default_PFC_5,7Networks_LH_Default_PFC_6,7Networks_LH_Default_PFC_7,7Networks_LH_Default_PFC_8,7Networks_LH_Default_PFC_9,7Networks_LH_Default_PFC_10,7Networks_LH_Default_PFC_11,7Networks_LH_Default_PFC_12,7Networks_LH_Default_PFC_13,7Networks_LH_Default_pCunPCC_1,7Networks_LH_Default_pCunPCC_2,7Networks_LH_Default_pCunPCC_3,7Networks_LH_Default_pCunPCC_4,7Networks_LH_Default_PHC_1,7Networks_RH_Vis_1,7Networks_RH_Vis_2,7Networks_RH_Vis_3,7Networks_RH_Vis_4,7Networks_RH_Vis_5,7Networks_RH_Vis_6,7Networks_RH_Vis_7,7Networks_RH_Vis_8,7Networks_RH_Vis_9,7Networks_RH_Vis_10,7Networks_RH_Vis_11,7Networks_RH_Vis_12,7Networks_RH_Vis_13,7Networks_RH_Vis_14,7Networks_RH_Vis_15,7Networks_RH_SomMot_1,7Networks_RH_SomMot_2,7Networks_RH_SomMot_3,7Networks_RH_SomMot_4,7Networks_RH_SomMot_5,7Networks_RH_SomMot_6,7Networks_RH_SomMot_7,7Networks_RH_SomMot_8,7Networks_RH_SomMot_9,7Networks_RH_SomMot_10,7Networks_RH_SomMot_11,7Networks_RH_SomMot_12,7Networks_RH_SomMot_13,7Networks_RH_SomMot_14,7Networks_RH_SomMot_15,7Networks_RH_SomMot_16,7Networks_RH_SomMot_17,7Networks_RH_SomMot_18,7Networks_RH_SomMot_19,7Networks_RH_DorsAttn_Post_1,7Networks_RH_DorsAttn_Post_2,7Networks_RH_DorsAttn_Post_3,7Networks_RH_DorsAttn_Post_4,7Networks_RH_DorsAttn_Post_5,7Networks_RH_DorsAttn_Post_6,7Networks_RH_DorsAttn_Post_7,7Networks_RH_DorsAttn_Post_8,7Networks_RH_DorsAttn_Post_9,7Networks_RH_DorsAttn_Post_10,7Networks_RH_DorsAttn_FEF_1,7Networks_RH_DorsAttn_FEF_2,7Networks_RH_DorsAttn_PrCv_1,7Networks_RH_SalVentAttn_TempOccPar_1,7Networks_RH_SalVentAttn_TempOccPar_2,7Networks_RH_SalVentAttn_TempOccPar_3,7Networks_RH_SalVentAttn_PrC_1,7Networks_RH_SalVentAttn_FrOperIns_1,7Networks_RH_SalVentAttn_FrOperIns_2,7Networks_RH_SalVentAttn_FrOperIns_3,7Networks_RH_SalVentAttn_FrOperIns_4,7Networks_RH_SalVentAttn_Med_1,7Networks_RH_SalVentAttn_Med_2,7Networks_RH_SalVentAttn_Med_3,7Networks_RH_Limbic_OFC_1,7Networks_RH_Limbic_OFC_2,7Networks_RH_Limbic_OFC_3,7Networks_RH_Limbic_TempPole_1,7Networks_RH_Limbic_TempPole_2,7Networks_RH_Limbic_TempPole_3,7Networks_RH_Cont_Par_1,7Networks_RH_Cont_Par_2,7Networks_RH_Cont_Par_3,7Networks_RH_Cont_Temp_1,7Networks_RH_Cont_PFCv_1,7Networks_RH_Cont_PFCl_1,7Networks_RH_Cont_PFCl_2,7Networks_RH_Cont_PFCl_3,7Networks_RH_Cont_PFCl_4,7Networks_RH_Cont_PFCl_5,7Networks_RH_Cont_PFCl_6,7Networks_RH_Cont_PFCl_7,7Networks_RH_Cont_pCun_1,7Networks_RH_Cont_Cing_1,7Networks_RH_Cont_Cing_2,7Networks_RH_Cont_PFCmp_1,7Networks_RH_Cont_PFCmp_2,7Networks_RH_Default_Par_1,7Networks_RH_Default_Par_2,7Networks_RH_Default_Par_3,7Networks_RH_Default_Temp_1,7Networks_RH_Default_Temp_2,7Networks_RH_Default_Temp_3,7Networks_RH_Default_Temp_4,7Networks_RH_Default_Temp_5,7Networks_RH_Default_PFCv_1,7Networks_RH_Default_PFCdPFCm_1,7Networks_RH_Default_PFCdPFCm_2,7Networks_RH_Default_PFCdPFCm_3,7Networks_RH_Default_PFCdPFCm_4,7Networks_RH_Default_PFCdPFCm_5,7Networks_RH_Default_PFCdPFCm_6,7Networks_RH_Default_PFCdPFCm_7,7Networks_RH_Default_pCunPCC_1,7Networks_RH_Default_pCunPCC_2,7Networks_RH_Default_pCunPCC_3
7Networks_LH_Vis_11,363.5,1499.5,6068.0,47.5,3396.0,17.0,274.5,10290.5,7369.0,70.0,0.0,45.0,2520.0,10880.0,177.0,125.5,7.0,7.0,3.0,6.0,10.0,0.0,4.0,2.0,8.0,4.5,4.0,4.0,2.0,1.0,1114.0,318.0,539.0,2.0,1.0,3.0,416.0,31.5,22.0,10.0,7.0,8.0,7.0,27.0,6.0,11.0,292.0,13.0,3.0,18.0,8.0,1.0,0.0,5.0,20.0,40.5,216.5,428.0,40.0,97.0,14.0,39.5,3.0,166.0,31.0,22.0,10.0,12.0,18.0,13.0,223.5,8.0,0.0,436.0,221.0,529.0,122.0,85.5,26.0,2171.5,19.0,72.5,75.0,1.0,24.0,34.0,19.0,0.0,9.0,1.0,7.0,2.0,36.5,8.0,8.0,84.0,12.0,0.0,11.0,171.0,4.0,3.0,8.0,3.0,5.0,40.0,6.0,26.0,13.0,12.0,8.0,67.0,36.0,94.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,34.0,0.0,10.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.5,3.0,0.0,0.0,2.0,6.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,28.0,23.0
7Networks_LH_Vis_12,203.0,71.0,26.0,684.5,36.0,346.5,229.0,19.0,28.0,13251.0,45.0,0.0,7660.5,172.5,21.0,17.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,20.0,0.0,0.0,0.0,76.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,95.5,35.0,11.0,7.0,1.0,3.0,0.0,9.0,3.0,2.0,1.0,0.0,1.0,0.0,803.5,6.0,0.0,41.0,13.0,40.0,9.0,8.0,0.0,23.0,1.0,4.0,7.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1733.0,43.0,0.0,8.0,222.0,7.0,10.0,23.0,15.0,14.0,119.0,23.0,77.0,67.0,57.0,16.0,217.5,156.0,267.0,35.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,37.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,3.0,0.0,0.0,0.0,7.0,0.0,1.0,6.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,32.0,14.0
7Networks_LH_Vis_13,696.5,1450.0,927.5,1814.0,779.0,525.0,17504.0,830.0,1909.5,25864.0,2520.0,7660.5,0.0,16259.5,429.5,304.0,14.0,9.0,6.0,6.0,7.0,1.0,3.0,2.0,7.0,3.0,3.0,3.0,3.0,1.0,396.5,102.0,725.0,2.0,1.0,3.0,1740.0,47.0,50.0,13.0,5.0,7.0,6.0,52.0,9.5,19.0,561.0,18.0,4.0,23.0,8.0,3.0,1.0,6.0,26.0,54.0,373.5,387.5,65.0,162.0,19.0,81.5,3.0,198.5,42.0,28.0,12.0,11.0,15.0,9.5,2321.5,32.0,1.0,633.5,284.0,964.5,201.0,163.0,13.0,626.5,27.0,82.5,108.0,2.0,32.0,48.0,22.0,2.0,13.0,3.0,9.0,4.0,23.0,6.0,9.0,2408.5,114.5,1.0,43.5,536.5,44.0,53.0,134.0,74.0,80.5,766.0,116.0,470.5,377.5,286.0,95.0,1253.0,791.5,1453.5,211.5,16.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,59.0,11.0,0.0,0.0,0.0,244.0,1.0,46.5,28.0,8.0,0.0,1.0,1.0,1.0,5.0,3.0,0.0,11.0,36.0,0.0,1.0,2.0,3.0,4.0,2.0,6.0,1.0,15.0,36.0,21.0,4.0,2.0,21.0,15.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,754.0,17.0,1.0,2.0,3.0,44.0,3.0,7.0,35.0,32.0,32.0,7.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,551.0,204.0,110.0
7Networks_LH_Vis_14,392.5,2011.5,2400.5,113.5,2141.5,55.0,3462.0,2564.5,6986.0,421.5,10880.0,172.5,16259.5,0.0,339.0,239.5,11.0,10.0,5.0,7.0,9.0,0.0,4.0,2.0,9.0,5.0,4.0,4.0,3.0,1.0,648.0,143.0,4067.0,2.0,1.0,4.0,1841.5,68.0,44.0,16.0,7.5,10.0,8.0,44.0,9.0,18.0,499.0,18.0,4.0,25.0,10.5,1.0,1.0,7.0,25.0,49.0,217.0,409.5,48.0,154.0,21.0,116.0,4.0,206.5,38.5,26.0,13.0,13.0,18.0,12.0,692.5,17.0,1.0,594.0,303.5,919.0,192.5,147.0,14.0,1542.5,25.0,83.0,98.0,1.0,31.0,42.0,25.0,1.0,12.0,1.0,9.0,3.0,35.5,9.0,10.0,328.0,35.5,1.0,25.5,181.0,14.0,13.0,35.0,15.0,24.0,189.0,26.0,127.0,63.0,64.0,28.0,301.0,170.0,374.5,70.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,4.0,0.0,0.0,0.0,96.0,1.0,22.0,21.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,14.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,13.0,5.0,2.0,1.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0,8.0,0.0,1.0,3.0,17.0,1.0,3.0,12.0,12.0,12.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,135.0,82.0,55.0
7Networks_LH_SomMot_1,18.0,68.0,78.5,8.0,66.0,14.0,80.0,122.0,62.0,20.0,177.0,21.0,429.5,339.0,0.0,6138.5,1814.5,88.0,215.0,15.0,9.0,0.0,11.0,7.0,64.0,10.0,27.0,6.5,9.0,6.0,74.0,55.0,106.0,10.0,5.0,24.0,418.5,228.5,167.0,102.0,7.0,9.0,10.0,235.5,139.5,92.0,1895.5,18.5,27.0,91.5,4.0,1.0,3.0,8.0,3.0,4.0,22.5,42.0,7.0,1044.0,57.0,150.5,19.0,34.0,4.0,7.0,3.0,8.0,20.0,10.0,288.5,29.0,0.0,287.0,38.0,3426.0,189.0,459.5,16.0,433.0,42.0,237.5,19.0,0.0,10.0,5.0,38.0,0.0,3.0,1.0,5.0,2.0,20.0,6.0,10.0,71.5,39.0,1.0,53.0,20.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,7.0,4.0,13.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,29.0,1.0,19.0,54.0,22.0,0.0,0.0,1.0,0.0,2.5,3.0,0.0,1.0,5.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,34.0,57.0
7Networks_LH_SomMot_2,13.0,28.0,62.0,4.0,19.0,17.0,27.0,107.0,21.0,12.0,125.5,17.5,304.0,239.5,6138.5,0.0,3189.0,525.5,1810.5,60.5,19.0,1.0,25.0,18.0,125.5,29.0,58.0,24.0,30.0,16.0,86.0,81.0,152.0,35.0,11.0,48.0,740.0,468.0,344.0,245.5,16.0,34.0,45.0,4558.0,1142.5,486.5,1277.0,103.5,172.0,736.5,15.0,5.0,9.0,30.0,3.0,4.0,29.0,58.0,8.0,94.0,121.0,275.5,46.5,75.0,5.0,24.0,7.0,39.0,104.0,23.5,412.5,53.0,2.0,200.5,103.0,3172.0,708.0,2835.5,31.0,515.0,175.5,389.5,34.0,0.0,35.0,6.0,281.5,1.0,8.0,2.0,21.0,12.0,49.5,23.0,52.0,88.0,55.0,2.0,93.5,22.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,6.0,4.0,13.0,7.0,10.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,7.0,2.0,20.0,5.0,3.0,3.0,1.0,1.0,3.0,0.0,43.5,3.0,34.0,133.0,64.0,1.0,1.0,2.0,1.0,5.0,8.0,1.0,1.0,9.0,0.0,1.0,3.0,21.0,10.0,0.0,0.0,0.0,1.0,2.0,0.0,10.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,35.0,19.5,1.0,2.0,8.0,5.0,3.0,6.0,3.0,5.0,8.0,3.0,2.5,1.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,12.0,53.0,104.0
7Networks_LH_SomMot_3,1.0,3.0,4.0,0.0,2.0,1.0,2.0,8.0,1.0,1.0,7.0,1.0,14.0,11.0,1814.5,3189.0,0.0,4373.0,3913.5,119.0,25.0,1.0,100.0,83.0,201.5,78.0,188.0,34.5,46.0,50.0,11.0,20.0,10.0,61.0,21.0,27.0,99.0,141.0,73.0,159.0,15.0,21.0,17.0,308.5,894.0,214.5,5195.0,80.0,1263.0,362.0,7.0,2.0,4.0,25.0,0.0,1.0,4.0,13.0,4.0,15.0,33.0,44.0,33.0,29.0,2.0,8.0,3.0,11.0,20.0,11.0,30.0,7.0,0.0,28.0,26.0,116.0,61.5,125.5,6.0,35.0,28.0,43.0,20.0,0.0,17.0,2.0,79.0,0.0,4.0,0.0,11.0,6.0,18.0,11.0,28.0,6.0,5.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,19.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,12.0
7Networks_LH_SomMot_4,1.0,7.0,7.0,1.0,3.0,0.0,4.0,23.0,2.0,1.0,7.0,0.0,9.0,10.0,88.0,525.5,4373.0,0.0,4745.5,5684.5,260.5,10.5,376.0,214.5,164.5,452.5,243.0,576.0,251.5,149.5,41.0,113.0,7.0,1249.5,126.0,64.0,47.0,75.0,64.5,145.5,95.5,264.5,473.0,377.5,3673.0,1002.5,2934.0,267.5,3128.5,2618.0,22.0,11.0,13.0,572.0,1.0,2.0,15.0,58.0,8.0,12.0,217.0,61.5,398.5,170.5,4.0,21.0,9.0,34.0,80.0,88.0,15.0,10.0,6.0,58.0,97.0,108.0,184.5,250.0,41.0,42.0,109.5,102.0,59.0,0.0,44.0,6.0,201.0,0.0,10.0,1.0,35.0,20.0,78.0,47.0,209.5,3.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,28.0,0.0,1.0,4.0,3.0,15.5,16.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,25.0,14.0,7.0,7.5,6.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,3.0,10.0,12.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0,5.0,5.0,2.5,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,3.0,2.0,1.0,5.0,12.0
7Networks_LH_SomMot_5,0.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,0.0,6.0,5.0,215.0,1810.5,3913.5,4745.5,0.0,666.5,14.0,0.5,63.5,32.0,56.0,34.0,88.0,18.0,63.0,41.0,7.0,14.0,4.0,377.0,21.0,13.0,29.5,34.0,35.0,82.0,5.5,11.0,21.0,982.5,5050.0,354.0,989.5,39.0,152.5,284.0,4.0,1.0,4.0,15.0,0.0,0.0,4.0,12.0,2.0,6.0,25.0,14.0,43.0,31.0,1.0,5.0,2.0,8.0,20.0,6.0,11.0,6.0,0.0,23.0,33.0,85.0,73.0,146.5,5.0,15.0,35.0,20.0,10.0,0.0,9.0,1.0,61.0,0.0,2.0,0.0,6.0,3.0,10.0,6.0,15.0,2.0,2.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0
7Networks_LH_SomMot_6,1.0,4.0,10.0,0.0,2.0,0.0,2.0,54.0,1.0,0.0,6.0,0.0,6.0,7.0,15.0,60.5,119.0,5684.5,666.5,0.0,7459.0,11.0,2641.5,1984.5,254.5,1383.0,302.0,724.5,504.5,240.0,88.0,267.0,6.0,3637.5,361.5,147.0,33.0,83.0,39.0,103.0,119.0,91.0,1493.0,74.0,1955.0,475.0,360.0,26.0,72.0,701.5,9.0,4.0,8.0,300.0,1.0,1.0,19.0,69.0,4.0,4.0,431.5,119.0,598.5,191.0,2.0,9.0,4.0,24.0,107.0,396.0,9.0,8.0,3.0,32.0,56.5,34.0,98.0,124.0,84.0,58.0,69.5,240.0,13.0,0.0,10.0,3.0,59.0,0.0,3.0,0.0,9.0,5.0,127.0,17.0,44.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,5.0,43.0,0.0,1.0,9.5,3.0,30.0,19.0,76.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.0,22.0,13.0,9.0,4.0,4.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,16.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,3.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,9.0
7Networks_LH_SomMot_7,2.0,4.0,21.0,1.0,2.0,0.0,2.0,100.0,1.0,1.0,10.0,0.0,7.0,9.0,9.0,19.0,25.0,260.5,14.0,7459.0,0.0,22.0,1899.0,4427.0,261.0,4470.5,250.5,929.5,218.5,73.0,120.0,332.5,9.0,341.5,218.5,152.0,30.0,99.0,26.0,66.0,2484.0,229.0,1961.5,13.0,56.0,111.0,181.0,15.0,25.0,228.0,22.0,9.0,8.0,477.0,1.0,1.5,18.0,67.0,3.0,4.0,456.0,265.5,421.5,122.5,2.0,11.0,7.0,38.0,147.0,2429.0,7.0,7.0,8.0,26.0,31.0,25.0,38.0,51.5,92.0,115.0,34.0,529.0,10.0,0.0,8.0,3.0,47.0,0.0,4.0,1.0,12.0,8.0,448.5,45.0,69.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,12.0,8.0,1.0,33.0,203.0,1.0,2.0,35.0,4.0,156.0,21.0,185.5,5.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,26.0,15.0,59.5,22.0,21.0,0.0,0.0,1.0,44.5,0.0,1.0,0.0,6.0,20.0,24.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,16.0,1.0,7.0,12.0,2.0,27.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,0.0,4.0,8.0
7Networks_LH_SomMot_8,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.5,0.5,11.0,22.0,0.0,2.0,2.0,3.0,21.0,7.0,258.5,6272.5,16.0,0.5,1.0,0.0,1.0,0.0,0.0,15.0,3.0,486.5,215.5,13.0,15.0,17.0,1.0,1.0,1.0,13.0,3.0,3.0,31.0,6.0,3998.5,4462.0,3492.5,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,6.0,9.0,14.0,29.0,508.0,820.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,7.0,14.0,35.0,30.0,148.0,30.0,165.5,11.0,10.0,242.0,48.0,193.5,554.0,707.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,17.0,1.0,48.0,95.0,6.0,85.0,1220.0,5.0,4.0,96.0,11.0,357.5,104.0,888.5,15.0,2.0,2.0,2.0,2.0,1.0,6.0,2.0,9.0,91.0,46.0,130.0,53.0,80.0,1.0,1.0,4.0,121.5,1.0,2.0,0.0,25.0,201.0,186.0,1633.5,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,5.0,3.0,0.0,1.0,2.0,4.0,9.0,5.0,6.0,52.0,2.0,93.0,186.0,22.0,166.0,5.0,2.0,8.0,0.0,1.0,1.0,1.0,0.0,7.0,1.0,2.0,2.0,15.0,27.0,13.0,12.0,3.0,19.0,30.0
